timestamp,3dvha,vla1,vla2,unix_time_us,doa_brg,doa_brg_unc,3dvha_brg,vla1_brg,vla2_brg,3dvha_brg_unc,vla1_brg_unc,vla2_brg_unc,snr_p_db_3dvha,snr_p_db_vla1,snr_p_db_vla2,sigma_t_3dvha,sigma_t_vla1,sigma_t_vla2,sigma_tdoa_s_3dvha,sigma_tdoa_s_vla1,sigma_tdoa_s_vla2,p_noise_3dvha,p_noise_vla1,p_noise_vla2,p_signal_3dvha,p_signal_vla1,p_signal_vla2,var_tdoa
2023-12-01T21:20:36.666254,-0.422929,0.0,0.4306,1701465636666254,349.3252755439729,0.016356038910778237,349.3252755439729,349.3252755439729,349.3252755439729,0.016356038910778237,0.016356038910778237,0.016356038910778237,16.00260333320733,19.74142317197673,16.100338536220676,0.0011702402572551316,0.0007609113148973467,0.0011571463078763277,0.001654969643045187,0.0010760911012909725,0.0016364520022486557,2.9030991524976064e+32,1.5325921487670762e+31,1.2340426830270892e+31,1.156437596225779e+34,1.444005720115623e+33,5.027638403727198e+32,2.1916239111141215e-6
2023-12-01T21:20:45.866001,-0.435342,0.0,0.417476,1701465645866001,349.4059115014532,0.015076775829040134,349.4059115014532,349.4059115014532,349.4059115014532,0.015076775829040134,0.015076775829040134,0.015076775829040134,17.60927364084818,18.393602234532295,17.118658081587565,0.0009726162443412464,0.000888638426482852,0.0010291348774288253,0.0013754870837317749,0.001256724514777936,0.0014554165011710176,1.844636350829006e+32,2.046831717917251e+31,8.341847349045669e+30,1.0637464574392211e+34,1.413977053624559e+33,4.296630889870119e+32,1.8631861384792224e-6
2023-12-01T21:20:55.383423,-0.417374,0.0,0.421788,1701465655383423,349.51578462050674,0.016188303492971668,349.51578462050674,349.51578462050674,349.51578462050674,0.016188303492971668,0.016188303492971668,0.016188303492971668,14.748077412296075,19.977145456296803,18.084926460984036,0.0013520767043838553,0.0007405389875212815,0.0009207863609753543,0.0019121252127083663,0.0010472802796186367,0.0013021885597395144,3.466285442434403e+32,1.6387510924310887e+31,8.507632034647706e+30,1.0343608263873074e+34,1.6301498931140014e+33,5.47395652651575e+32,2.1495712860898583e-6
2023-12-01T21:21:04.862198,-0.436916,0.0,0.41413,1701465664862198,349.4420844763726,0.021012813682959437,349.4420844763726,349.4420844763726,349.4420844763726,0.021012813682959437,0.021012813682959437,0.021012813682959437,11.961490670623432,17.55638870259499,17.368997404486183,0.0018635054501333554,0.0009785561836510596,0.000999897150115248,0.0026353946811347707,0.0013838874264633858,0.0014140681106711902,6.062388446587629e+32,2.6906085741624923e+31,1.0505172457517059e+31,9.523417575010911e+33,1.5328137659735602e+33,5.731957040531208e+32,3.6200127186980274e-6
2023-12-01T21:21:14.331206,-0.410814,0.0,0.415517,1701465674331206,349.6768628771477,0.01637255098571113,349.6768628771477,349.6768628771477,349.6768628771477,0.01637255098571113,0.01637255098571113,0.01637255098571113,15.554175595724978,20.04678259160347,16.421718452074188,0.0012322431738310193,0.0007346256216181425,0.0011151140253400783,0.0017426550085734949,0.0010389175173591428,0.001577009378228394,2.593527850467164e+32,1.7097849445796503e+31,1.2953541184820762e+31,9.317694681913314e+33,1.7283024586492581e+33,5.682773616158104e+32,2.2010515552674254e-6
2023-12-01T21:21:24.454725,-0.424995,0.0,0.373245,1701465684454725,350.189037268238,0.019021439243168802,350.189037268238,350.189037268238,350.189037268238,0.019021439243168802,0.019021439243168802,0.019021439243168802,15.28711483996453,14.85944127423883,17.058377251667803,0.00127071881033556,0.00133485206316439,0.001036302004507658,0.0017970677755391538,0.0018877658914887878,0.0014655523494891542,1.6386192951876293e+32,3.19069739925847e+31,7.119476518606076e+30,5.53591672421901e+33,9.768541947442206e+32,3.616477663819571e+32,2.980318780014293e-6
2023-12-01T21:21:33.274981,-0.422109,0.0,0.38171,1701465693274981,350.08699178501115,0.02208954649787064,350.08699178501115,350.08699178501115,350.08699178501115,0.02208954649787064,0.02208954649787064,0.02208954649787064,11.768848061605595,16.55220047828624,16.618578958903193,0.0019052975004458029,0.0010984876455660906,0.001090124882894616,0.0026944975654860127,0.0015534961264588548,0.001541669394069948,2.855118658319217e+32,2.2554577968987673e+31,7.648205304000713e+30,4.290510492021414e+33,1.019658521359377e+33,3.510891701744416e+32,4.016803955314905e-6
2023-12-01T21:21:42.872579,-0.45609,0.0,0.359066,1701465702872579,350.1027033508197,0.024675224310202915,350.1027033508197,350.1027033508197,350.1027033508197,0.024675224310202915,0.024675224310202915,0.024675224310202915,12.012607690889219,14.364330640977013,14.166600143642594,0.0018525708075664787,0.0014131513207288134,0.001445690055391711,0.0026199307613169916,0.0019984977634601394,0.002044514483322869,3.120816494608466e+32,3.187736492935327e+31,1.3591730706439203e+31,4.960540523360331e+33,8.707941009622926e+32,3.547601056934363e+32,5.012689992389062e-6
2023-12-01T21:21:52.052988,-0.414019,0.0,0.385244,1701465712052988,350.1118423150318,0.018013050717405665,350.1118423150318,350.1118423150318,350.1118423150318,0.018013050717405665,0.018013050717405665,0.018013050717405665,15.628433851927676,16.82891180733883,15.96205951289555,0.00122175326468433,0.0010640440570588996,0.0011757154496595703,0.0017278200367901852,0.0015047855364551874,0.0016627127344001464,2.6514915708242922e+32,2.753223287260848e+31,1.2761810745085778e+31,9.69021997616472e+33,1.3265774633141958e+33,5.036377222554573e+32,2.6714517424649243e-6
2023-12-01T21:22:02.205074,-0.425406,0.0,0.36846,1701465722205074,350.2586575842625,0.02424429036941058,350.2586575842625,350.2586575842625,350.2586575842625,0.02424429036941058,0.02424429036941058,0.02424429036941058,13.465150311181135,18.520489986384323,11.301901014584194,0.0015672839466461064,0.0008757511201215575,0.002010528112471107,0.002216474213436554,0.001238499111339336,0.0028433161241890187,3.663127238567688e+32,1.7810097314062236e+31,3.4038276817691545e+31,8.135177538851609e+33,1.2668211080966248e+33,4.593647514798123e+32,4.843694856563593e-6
