global_sample,global_start,global_end,orig_rms_db,filt_rms_db,rms_diff_db
10721980,10704402,10735651,125.26455544151574,124.37254204222297,0.8920133992927646
10745157,10727579,10758828,119.88113497884194,111.21487690722164,8.666258071620305
10770834,10753256,10784505,118.38257980851039,110.31736768294722,8.065212125563164
10795546,10777968,10809217,118.11190334256821,110.53466890442036,7.577234438147855
10820365,10802787,10834036,117.84847051676769,108.6407838043928,9.207686712374894
10844992,10827414,10858663,117.55990888784041,108.88804885011177,8.671860037728635
10868369,10850791,10882040,121.42491516960158,118.06390737004156,3.3610077995600136
10892883,10875305,10906554,121.46209361539684,117.59106529510547,3.871028320291373
10919620,10902042,10933291,122.85039562045031,121.16968784939931,1.6807077710510043
10945177,10927599,10958848,116.61268589054247,110.16298608052631,6.449699810016156
10967297,10949719,10980968,118.36337144659758,112.38906885917012,5.974302587427459
11763605,11746027,11777276,120.7223194727845,119.81777780802446,0.9045416647600462
11789064,11771486,11802735,119.35776719066251,117.26107253986373,2.0966946507987814
11813534,11795956,11827205,117.81168446184326,112.68262420382543,5.12906025801783
11837807,11820229,11851478,120.76849827377465,118.30180621053286,2.466692063241794
11860818,11843240,11874489,125.33160124736645,124.49451099975104,0.8370902476154072
11888736,11871158,11902407,118.04330427353699,112.58231508572445,5.460989187812544
11911187,11893609,11924858,116.3105081010705,109.48157473733063,6.828933363739864
11935204,11917626,11948875,118.11612688905599,113.21757825960648,4.8985486294495075
11959331,11941753,11973002,121.41197433894556,119.09096963000317,2.3210047089423824
11983450,11965872,11997121,120.59490894602725,118.73209422763794,1.862814718389302
12008244,11990666,12021915,117.14474853730718,112.65431346805332,4.490435069253863
12032123,12014545,12045794,116.88622036990004,110.84141627558728,6.0448040943127666
12057334,12039756,12071005,125.80336592543267,125.23123036692542,0.5721355585072558
12081565,12063987,12095236,118.0054170725633,114.10803295358858,3.8973841189747276
12103208,12085630,12116879,119.58065491980904,115.85289678274263,3.7277581370664024
12128093,12110515,12141764,117.12221787600625,113.09282774600194,4.029390130004302
12152240,12134662,12165911,115.94124935161433,110.45478795980715,5.4864613918071825
12176493,12158915,12190164,117.3366002922015,112.12904237044194,5.207557921759559
12200231,12182653,12213902,118.25123364709219,112.86357435047216,5.387659296620029
12224246,12206668,12237917,117.84580337234125,111.78770427205993,6.058099100281325
12247810,12230232,12261481,121.13707648318028,119.21888252000318,1.918193963177103
12272234,12254656,12285905,119.03686870039651,115.8948249497119,3.142043750684607
12296451,12278873,12310122,118.32015771268141,110.36611311617962,7.954044596501788
12321535,12303957,12335206,118.20085340908693,113.31395454961518,4.886898859471756
12346412,12328834,12360083,116.98329973025771,109.28686399103817,7.696435739219538
12370383,12352805,12384054,116.90754081998523,108.1385364988227,8.769004321162527
12394445,12376867,12408116,116.79483050704181,108.90735265387711,7.887477853164697
12418682,12401104,12432353,117.43563104380918,111.84181592887525,5.593815114933932
12442659,12425081,12456330,118.29023618480052,113.21746388043522,5.0727723043653015
12466816,12449238,12480487,118.13292790251683,114.30542850331805,3.8274993991987714
12490938,12473360,12504609,116.3830343496678,109.38345452988209,6.999579819785708
12513785,12496207,12527456,117.41310660829461,108.68178706704816,8.73131954124645
12537782,12520204,12551453,117.91087104397555,107.91094257232677,9.999928471648772
12562473,12544895,12576144,118.72013385146056,114.1520205569903,4.568113294470265
12585231,12567653,12598902,120.43573845518408,116.31886027131499,4.11687818386909
12611189,12593611,12624860,118.82338876138809,115.88027210443057,2.943116656957514
12635078,12617500,12648749,117.26116591236972,111.73863884435181,5.522527068017908
12657129,12639551,12670800,118.6892377573232,110.82544120032546,7.863796556997741
12682763,12665185,12696434,118.72697386636838,114.07451307282898,4.6524607935394044
12706984,12689406,12720655,118.31991160179345,114.43530158940085,3.8846100123925993
12730929,12713351,12744600,117.79651036308681,112.75863530928477,5.03787505380204
12754101,12736523,12767772,117.48649636041462,109.35574816339042,8.130748197024204
12778128,12760550,12791799,117.04804771821816,107.74425556980462,9.303792148413535
12800892,12783314,12814563,119.39880436182972,113.64142403176358,5.757380330066141
12824887,12807309,12838558,121.25527657886606,118.1711151650196,3.0841614138464593
12850517,12832939,12864188,119.41771545893567,116.56120296502698,2.8565124939086957
12874451,12856873,12888122,132.465532149016,132.34842555465562,0.1171065943603935
12898344,12880766,12912015,121.29017223270041,119.99403958649823,1.2961326462021816
12921949,12904371,12935620,120.04936778621584,117.88720654712422,2.162161239091617
12945847,12928269,12959518,122.47408754267784,121.0406171354304,1.433470407247441
12969849,12952271,12983520,120.79081726770248,119.1565070213382,1.6343102463642794
12993577,12975999,13007248,118.06779045818631,115.14126372366009,2.9265267345262203
13017408,12999830,13031079,117.19349627366017,111.96959044635531,5.223905827304861
13039447,13021869,13053118,121.30202112760956,118.18531595062724,3.1167051769823217
13063128,13045550,13076799,122.11144866131194,119.559593976334,2.5518546849779398
13086790,13069212,13100461,119.42401698560954,113.64404950270979,5.77996748289975
13111574,13093996,13125245,118.1474919927357,110.18419795551118,7.9632940372245145
13135137,13117559,13148808,118.75123034124772,113.98099774114156,4.770232600106155
13159106,13141528,13172777,118.30823273339684,112.70522343149169,5.603009301905146
13182714,13165136,13196385,118.61392461044855,111.60582519038175,7.008099420066799
13205409,13187831,13219080,120.26898586874282,116.39089610712334,3.878089761619478
13985861,13968283,13999532,118.03256963258363,115.34255022165948,2.690019410924151
14010249,13992671,14023920,117.97349512363043,110.50892423378458,7.464570889845845
14032678,14015100,14046349,118.69862282680195,110.60734328109676,8.091279545705191
14056349,14038771,14070020,120.87380203459534,116.7316531977916,4.142148836803742
14079400,14061822,14093071,124.8782516371219,123.74213165898465,1.136119978137259
14102654,14085076,14116325,123.88937486981081,122.44732424759569,1.4420506222151204
14125867,14108289,14139538,120.25433129044177,114.4382906477453,5.816040642696464
14149079,14131501,14162750,119.90086259785186,111.92266815445629,7.978194443395566
14171956,14154378,14185627,121.1687725363031,116.37420561880785,4.794566917495246
14197119,14179541,14210790,120.19969982621383,115.33033446078831,4.869365365425523
14219468,14201890,14233139,120.12316150452547,115.85825391314711,4.2649075913783605
14242703,14225125,14256374,119.10632518780305,113.2146599344911,5.891665253311956
14266032,14248454,14279703,118.61902115513203,110.13024000614477,8.488781148987258
14289300,14271722,14302971,123.09330259834016,121.06218414596017,2.0311184523799852
14312425,14294847,14326096,120.49767230134324,116.0970738616854,4.400598439657841
14335522,14317944,14349193,121.93065802256669,119.66436660468463,2.2662914178820586
14357572,14339994,14371243,118.78853051090167,112.72384662512566,6.064683885776006
14381026,14363448,14394697,117.64024779359522,110.3190547976626,7.32119299593262
14406267,14388689,14419938,117.47718796693384,110.7158188283099,6.761369138623934
14430554,14412976,14444225,117.25910094206452,112.75355734678294,4.50554359528158
14450746,14433168,14464417,119.51877081186228,115.05632462181963,4.462446190042655
14473888,14456310,14487559,119.97990190781442,116.26850996180849,3.711391946005932
14497200,14479622,14510871,124.00295252154274,122.88017025957319,1.1227822619695473
14520556,14502978,14534227,118.91540747716004,114.00215134835676,4.913256128803283
14543621,14526043,14557292,119.64624981807586,116.47104101954228,3.175208798533575
14566483,14548905,14580154,122.06498649354722,120.35610004477877,1.7088864487684532
14588796,14571218,14602467,120.14304882108038,114.45907866209474,5.683970158985645
14611054,14593476,14624725,119.71476749517242,111.14960693139665,8.565160563775777
14633575,14615997,14647246,119.67196772637979,109.39652642512192,10.275441301257871
14655739,14638161,14669410,120.77151760875199,114.53985628194252,6.231661326809473
14677170,14659592,14690841,127.10946059124063,126.17484514634074,0.9346154448998902
14698975,14681397,14712646,120.63482769783354,112.37637580523628,8.258451892597265
14721317,14703739,14734988,120.55448992053144,110.26953970607343,10.284950214458007
14743727,14726149,14757398,120.82789243751057,112.07904034672623,8.74885209078434
14767381,14749803,14781052,120.54845996350429,112.96303032578956,7.585429637714725
14790180,14772602,14803851,120.06718524415597,109.61283244546225,10.45435279869372
14813645,14796067,14827316,120.31161783245668,108.86697255564486,11.444645276811812
14837100,14819522,14850771,120.9460416952475,114.95671239037186,5.989329304875639
14864520,14846942,14878191,127.06057310710891,126.33298020399681,0.7275929031120967
14884200,14866622,14897871,121.57808149491842,116.29083219265225,5.287249302266176
14907981,14890403,14921652,120.20829218868327,109.69884957679639,10.509442611886882
14931535,14913957,14945206,120.3453009366253,109.29568384445759,11.049617092167722
14955440,14937862,14969111,120.44405201919574,109.43216269426844,11.011889324927296
14978314,14960736,14991985,120.23353825212763,112.46968040279594,7.763857849331686
15002148,14984570,15015819,121.42088124920943,117.27737251868689,4.143508730522541
15025376,15007798,15039047,120.55874878633912,115.08149713449443,5.477251651844696
15048715,15031137,15062386,123.95926368618971,122.21495478472116,1.7443089014685569
15072152,15054574,15085823,122.77946124710029,119.46506236537856,3.314398881721729
15095911,15078333,15109582,121.37581002370109,113.9249625738116,7.450847449889494
15119219,15101641,15132890,121.50272947262144,114.29918373297883,7.203545739642607
15141807,15124229,15155478,120.64324136013562,112.65424731437251,7.988994045763107
15164899,15147321,15178570,122.00044482120362,117.55580606312816,4.444638758075456
15187858,15170280,15201529,121.44228078324609,114.3182727623934,7.124008020852685
15213065,15195487,15226736,121.38245644462617,116.69342111511168,4.689035329514496
15237577,15219999,15251248,127.39601709586735,126.56833190900194,0.8276851868654092
15259534,15241956,15273205,128.36327805743787,127.32395162976019,1.039326427677679
15281953,15264375,15295624,123.2441268859927,118.56107519592904,4.683051690063664
15304885,15287307,15318556,122.07212639946916,113.45588870437209,8.61623769509707
15329550,15311972,15343221,121.5377095980527,113.173461976163,8.364247621889703
15352718,15335140,15366389,121.95006853295573,115.41462869293909,6.535439840016636
15375667,15358089,15389338,122.11894427567044,115.2559423342153,6.863001941455138
15398664,15381086,15412335,121.19131456863525,113.48343309148643,7.707881477148817
15421523,15403945,15435194,126.96323786623424,125.7530938762087,1.2101439900255428
15443974,15426396,15457645,126.63167056465727,125.14988848468674,1.4817820799705288
15466896,15449318,15480567,120.1601961591663,111.07865010800188,9.081546051164423
15490301,15472723,15503972,120.28175837158008,112.04303225308975,8.238726118490334
15513598,15496020,15527269,120.74932051612384,115.01728234039768,5.73203817572616
15537035,15519457,15550706,121.28566461429365,116.45517406630391,4.83049054798974
15560508,15542930,15574179,120.79616155959494,112.69442451881453,8.101737040780407
15583757,15566179,15597428,120.66308509156094,112.26408398312286,8.399001108438085
15607139,15589561,15620810,120.91914801820747,113.54984951949052,7.369298498716944
15630546,15612968,15644217,123.86336310903998,121.05489276160486,2.8084703474351187
15653817,15636239,15667488,121.33968746302124,113.45187775084875,7.8878097121724835
15676998,15659420,15690669,121.15487386362851,114.66462805525066,6.49024580837785
15700424,15682846,15714095,120.93282226188356,113.89905793335025,7.033764328533309
15723505,15705927,15737176,120.75078945754264,111.26412106819386,9.486668389348779
15746867,15729289,15760538,120.40669163945634,110.81477973485428,9.591911904602057
15770449,15752871,15784120,120.87952051923094,113.92762510929336,6.951895409937578
15793762,15776184,15807433,121.26273076625375,116.92989870601848,4.332832060235276
15817026,15799448,15830697,124.07377277248699,122.68982572386986,1.3839470486171308
15840323,15822745,15853994,121.56701358550382,117.39592391995089,4.171089665552927
15863695,15846117,15877366,120.88998725270679,114.45272024055188,6.437267012154905
15887442,15869864,15901113,124.77990891711275,122.5018079255885,2.278100991524255
15910133,15892555,15923804,124.55313375806,122.10078299764962,2.4523507604103827
15933989,15916411,15947660,120.17465187797983,112.70566563955107,7.468986238428755
15958138,15940560,15971809,119.4942427013431,110.09435173144996,9.399890969893136
15980371,15962793,15994042,126.9474138481369,125.69959734868824,1.2478164994486605
16003666,15986088,16017337,127.15537150763606,125.87208441164034,1.2832870959957177
16026260,16008682,16039931,121.06551498440547,115.09922939652049,5.9662855878849825
16051039,16033461,16064710,120.1059498870034,111.84360742061087,8.262342466392539
16074213,16056635,16087884,120.15954752155642,110.29020699526228,9.869340526294138
16096334,16078756,16110005,120.13568923476639,109.87454978302435,10.26113945174204
16119266,16101688,16132937,119.58383250909836,109.32819200452556,10.255640504572796
16142338,16124760,16156009,120.09324109018246,113.33281684671607,6.760424243466389
16166083,16148505,16179754,126.51637758048861,125.40827144980557,1.1081061306830406
16189061,16171483,16202732,125.99802339567164,124.52635324427375,1.4716701513978876
16212359,16194781,16226030,121.74959689352326,119.03663816733534,2.712958726187921
16236745,16219167,16250416,119.3698051760258,111.11074308435349,8.25906209167232
16258807,16241229,16272478,119.98073572405352,113.56191316987773,6.41882255417579
16282021,16264443,16295692,120.37354784442851,115.36553414856647,5.008013695862047
16305341,16287763,16319012,120.22677980170238,113.96495904218443,6.261820759517946
16328537,16310959,16342208,119.69416567003394,111.24544240729564,8.448723262738298
16351952,16334374,16365623,126.59807029395772,125.71157119059563,0.8864991033620839
16375766,16358188,16389437,119.13992148418096,115.68515128413787,3.454770200043086
16399585,16382007,16413256,119.84679304953337,112.98125839781176,6.865534651721617
16423514,16405936,16437185,120.76358529949916,115.42223709873076,5.341348200768394
16447736,16430158,16461407,119.82292612620797,111.89791509813959,7.925011028068383
16472670,16455092,16486341,118.28971981904104,108.56875581739914,9.720964001641903
16495157,16477579,16508828,119.18311128439619,110.04759760679356,9.135513677602631
16519223,16501645,16532894,119.4205184393617,112.31237121095214,7.108147228409564
16542749,16525171,16556420,123.26614487503039,121.78167651798805,1.4844683570423456
16566675,16549097,16580346,122.77589972127957,121.43568704687979,1.3402126743997798
16590673,16573095,16604344,118.74872961669877,112.12793911248602,6.620790504212749
16614656,16597078,16628327,118.59357116988251,111.54097696302935,7.052594206853158
16638120,16620542,16651791,118.4172106277235,109.8514568421504,8.565753785573108
16661176,16643598,16674847,118.52231665860445,108.55596663611792,9.966350022486537
16686930,16669352,16700601,120.83129764838404,118.65187555854719,2.179422089836848
16709463,16691885,16723134,122.11780688253614,119.71739913646367,2.4004077460724744
16733703,16716125,16747374,119.49655491048227,113.42164474301406,6.074910167468218
16757592,16740014,16771263,123.76146032191335,122.32449177341053,1.4369685485028185
16781678,16764100,16795349,119.26629739992201,111.57889343614787,7.687403963774145
16805530,16787952,16819201,120.84492504322586,117.5755673342498,3.2693577089760595
16828586,16811008,16842257,119.89043877055747,114.20182095693542,5.688617813622045
16852511,16834933,16866182,118.69662783682158,109.65378743983521,9.042840396986364
16876433,16858855,16890104,118.54751280005465,108.16841489868919,10.379097901365455
16900035,16882457,16913706,119.0657710085538,111.5338867136924,7.531884294861399
16924296,16906718,16937967,120.48550705119452,119.65824851540306,0.8272585357914579
16949539,16931961,16963210,125.87313120288471,125.25077425171362,0.6223569511710849
16971992,16954414,16985663,118.32531149619496,115.35645030020322,2.9688611959917353
16995980,16978402,17009651,118.47274479524535,109.89008185239581,8.582662942849538
17019957,17002379,17033628,120.60899953296624,116.26260186830599,4.346397664660245
17043891,17026313,17057562,119.92274216286154,113.79370720763251,6.129034955229031
17068070,17050492,17081741,119.414683450935,110.82119385507697,8.593489595858031
17091555,17073977,17105226,119.5749490107041,110.39666067025144,9.178288340452667
17114762,17097184,17128433,119.87048272758673,112.8957941701137,6.97468855747303
17138619,17121041,17152290,123.63268641790805,122.15267503899481,1.4800113789132325
17162196,17144618,17175867,119.18685691743175,109.78795307974355,9.39890383768821
17185924,17168346,17199595,119.38742728021069,109.51789991852641,9.869527361684277
17209409,17191831,17223080,119.50576748841675,108.58590930076963,10.919858187647122
17233457,17215879,17247128,119.37169103498717,108.13748856604043,11.234202468946734
17257329,17239751,17271000,119.90175220463364,112.8224588971932,7.079293307440437
17281219,17263641,17294890,120.27812321305035,114.24727766081041,6.0308455522399385
17304609,17287031,17318280,127.12976560668639,125.98910167323783,1.1406639334485646
17328657,17311079,17342328,120.77729937291957,115.27340348589576,5.503895887023816
17352622,17335044,17366293,119.40568202177973,110.53695918943546,8.868722832344261
17376397,17358819,17390068,119.68367344725941,111.86329002582994,7.820383421429469
17399552,17381974,17413223,119.97991371143672,112.83566990143562,7.1442438100011
17423667,17406089,17437338,119.87558609598169,109.79667631658774,10.078909779393953
17448361,17430783,17462032,118.75554702408805,109.33057689740448,9.424970126683561
17470510,17452932,17484181,120.0110925333881,109.16355157124795,10.847540962140144
17493337,17475759,17507008,123.85361037253931,121.8096580448107,2.0439523277286042
17516962,17499384,17530633,121.24919254444677,117.45881004969605,3.790382494750716
17540379,17522801,17554050,120.51087692032158,113.50411110804771,7.006765812273869
17563988,17546410,17577659,120.27570309539827,111.66228526573235,8.61341782966592
17588167,17570589,17601838,119.62165964656252,108.42278259043098,11.198877056131536
17611769,17594191,17625440,119.508608313141,112.13003785989089,7.378570453250106
17635258,17617680,17648929,119.76405541136172,112.94347610072207,6.820579310639658
17658376,17640798,17672047,119.30177039884136,110.2880490372736,9.013721361567761
17681961,17664383,17695632,123.83172730337711,122.20471163604749,1.6270156673296157
17705536,17687958,17719207,119.39051139352665,112.35892865638695,7.031582737139701
17729141,17711563,17742812,119.02116953228426,110.72891449236985,8.292255039914409
17752129,17734551,17765800,118.67299193112451,109.88347248583895,8.789519445285563
17775391,17757813,17789062,119.22560614422625,113.67889596785045,5.546710176375797
17798929,17781351,17812600,118.96766860368868,113.29358741823819,5.67408118545049
17822200,17804622,17835871,118.58530180307822,108.4744970646407,10.110804738437523
17845993,17828415,17859664,118.99048638036753,116.84722949563101,2.143256884736516
17869501,17851923,17883172,126.27522237923726,125.66487643941252,0.6103459398247395
17893053,17875475,17906724,118.09739518540836,114.56914556111929,3.5282496242890744
17916469,17898891,17930140,118.82777057046971,111.9702760085429,6.8574945619268135
17939802,17922224,17953473,119.51305213188942,113.3091026732049,6.203949458684519
17962955,17945377,17976626,118.59093323514081,109.52296715623405,9.067966078906764
17986383,17968805,18000054,118.9367224677057,110.12174584702704,8.814976620678664
18011040,17993462,18024711,119.63346256195237,113.16378008510054,6.46968247685183
18033573,18015995,18047244,119.08378036246637,111.56488876715747,7.518891595308901
18056892,18039314,18070563,123.93866890469786,122.5819067351982,1.3567621694996603
18080059,18062481,18093730,119.71414726455471,115.5474754815595,4.166671782995209
18103743,18086165,18117414,118.5411729428788,109.79923420939691,8.741938733481888
18126909,18109331,18140580,119.45523893108324,113.98818243917768,5.467056491905566
18150101,18132523,18163772,118.94450917032655,113.16354014847407,5.780969021852485
18173406,18155828,18187077,118.06044026616763,111.07474297888575,6.98569728728188
18196306,18178728,18209977,117.85606100142869,109.97721036465144,7.878850636777244
18219754,18202176,18233425,118.05100565175465,108.87151022305594,9.179495428698715
18242412,18224834,18256083,123.32161000285923,121.82301447585715,1.498595527002081
18265650,18248072,18279321,122.24353899715224,120.15771214601871,2.0858268511335325
18288816,18271238,18302487,119.46833134260132,114.5205758977666,4.947755444834712
18312012,18294434,18325683,118.14830577157473,111.73812747642545,6.410178295149279
18335407,18317829,18349078,117.52838309396124,108.8605746205842,8.667808473377036
18358475,18340897,18372146,117.72059304832105,109.21136053195875,8.509232516362303
18381375,18363797,18395046,118.75685607471394,111.92912445755007,6.827731617163863
18404733,18387155,18418404,121.12847798667829,118.28318206009786,2.845295926580434
18427834,18410256,18441505,124.14964457993968,123.04724187394416,1.102402705995516
18451007,18433429,18464678,117.85954283485877,110.31471122429116,7.544831610567613
18474470,18456892,18488141,118.77057667252295,111.80588026379195,6.964696408731001
18498172,18480594,18511843,119.16416215604706,113.82812623486444,5.336035921182614
18520846,18503268,18534517,118.61864217815814,111.96662156793538,6.652020610222763
18544096,18526518,18557767,119.2641919712278,113.35688567348676,5.907306297741044
19318359,19300781,19332030,116.13263084600341,112.91149474385216,3.221136102151249
19341876,19324298,19355547,117.81239398841628,112.06577514381598,5.746618844600292
19365380,19347802,19379051,123.16450570737871,121.71931369566609,1.4451920117126207
19388822,19371244,19402493,120.16215245378976,116.1066405576268,4.055511896162955
19412157,19394579,19425828,117.86792228046453,111.02907678618438,6.83884549428015
19435490,19417912,19449161,117.64498347966719,110.6838349815408,6.961148498126391
19459001,19441423,19472672,118.92040494134318,114.49383372114033,4.426571220202845
19482421,19464843,19496092,117.42480253066464,109.04695606625228,8.377846464412357
19505870,19488292,19519541,117.13818664566412,107.76124662194883,9.376940023715292
19529301,19511723,19542972,126.60298414393,125.77486437468794,0.8281197692420648
19552826,19535248,19566497,126.63477150115824,125.71265426144046,0.9221172397177781
19576439,19558861,19590110,117.2111932636871,109.76038486299473,7.450808400692367
19600001,19582423,19613672,117.70837552479972,110.01376999890924,7.694605525890481
19623396,19605818,19637067,119.29327265444427,114.08226222958805,5.211010424856212
19646846,19629268,19660517,118.56653310006683,111.6254972661278,6.94103583393904
19670221,19652643,19683892,117.91029765853037,109.60415376277835,8.306143895752015
19693722,19676144,19707393,118.28747541205465,108.86566488751379,9.42181052454086
19717213,19699635,19730884,127.12001895640779,126.34888957362926,0.7711293827785255
19740484,19722906,19754155,127.25638455371913,126.52222803786748,0.7341565158516516
19763447,19745869,19777118,119.9837391014184,116.3929627290826,3.590776372335796
19786837,19769259,19800508,118.6632970561769,110.82461647394626,7.838680582230637
19810199,19792621,19823870,118.63115094639201,111.48472828511996,7.146422661272055
19833830,19816252,19847501,119.51247880405033,113.63544847513245,5.877030328917883
