global_sample,global_start,global_end,orig_rms_db,filt_rms_db,rms_diff_db
16317929,16299929,16331929,131.91383622882714,121.04792188398143,10.865914344845706
16342371,16324371,16356371,132.37930483673463,127.82658664026236,4.55271819647227
16366818,16348818,16380818,135.4041860538343,133.77006793342457,1.6341181204097381
16389323,16371323,16403323,131.3397070093401,123.80122820998196,7.538478799358131
16413379,16395379,16427379,130.3090605889509,123.51147356012689,6.797587028824012
16437003,16419003,16451003,130.38897654440242,121.56244961643878,8.826526927963641
16460755,16442755,16474755,130.37377956319256,120.24392756909813,10.129851994094423
16484552,16466552,16498552,130.47039947939768,120.08290724211716,10.387492237280526
16509190,16491190,16523190,130.06654654198235,120.16746713556162,9.899079406420725
16532929,16514929,16546929,134.63296092971427,133.0149533114817,1.618007618232582
16556594,16538594,16570594,135.08406259573417,133.476223311699,1.6078392840351796
16581208,16563208,16595208,130.8087532829113,122.15618888878586,8.652564394125449
16602603,16584603,16616603,132.16698925235067,122.92620281847246,9.240786433878213
16626274,16608274,16640274,131.8940074823023,121.6859534025604,10.208054079741899
16650253,16632253,16664253,131.19304738726316,121.5258405700144,9.667206817248768
16675483,16657483,16689483,130.0729923196527,121.61596765044325,8.45702466920946
16699028,16681028,16713028,130.5195653980946,122.11930441856072,8.400260979533897
16724302,16706302,16738302,135.1795160802477,132.69804774516868,2.481468335079029
16748898,16730898,16762898,130.36754173990673,123.51694403201518,6.850597707891552
16773575,16755575,16787575,130.38393580095868,122.07877572165356,8.305160079305125
16798045,16780045,16812045,129.8861842929256,121.2438490767152,8.642335216210412
16822211,16804211,16836211,130.4726886901558,122.21872348599847,8.253965204157325
16846295,16828295,16860295,130.84765829633662,122.70345504811002,8.144203248226603
16870791,16852791,16884791,130.89225340172845,124.60797132328587,6.284282078442587
16895373,16877373,16909373,130.11386265036862,121.49573290301637,8.618129747352242
16919943,16901943,16933943,131.96174903259634,127.70997631319277,4.251772719403576
16945005,16927005,16959005,132.0133847053118,127.75032453636243,4.26306016894938
16969563,16951563,16983563,130.58265267197132,120.40545969956865,10.177192972402665
16993994,16975994,17007994,130.23888464382026,120.49518733401256,9.7436973098077
17017917,16999917,17031917,130.72799168493887,121.91204555525424,8.815946129684633
17042969,17024969,17056969,130.4891817182626,120.64550657555247,9.84367514271014
17067226,17049226,17081226,130.26204168659598,118.998849758386,11.263191928209977
17092005,17074005,17106005,130.3445974745626,119.26737198509478,11.077225489467807
17116433,17098433,17130433,129.91984576114223,118.77198984421632,11.147855916925906
17140853,17122853,17154853,132.2829880810441,128.3831498542777,3.8998382267664056
17165358,17147358,17179358,129.99014684884634,119.05772258116576,10.932424267680574
17189613,17171613,17203613,130.03880211315789,120.3052805567451,9.733521556412782
17213785,17195785,17227785,130.48040144507127,121.46683317089837,9.013568274172897
17238638,17220638,17252638,129.86837957704486,121.27622874059892,8.592150836445938
17262974,17244974,17276974,129.9136606093753,120.11652669753686,9.797133911838458
17285659,17267659,17299659,130.6342419565289,120.23770415804623,10.396537798482683
17310151,17292151,17324151,131.29117241079587,125.43517753345007,5.855994877345793
17334774,17316774,17348774,135.2843393553178,133.61002128330009,1.6743180720177122
17359355,17341355,17373355,130.5871905079974,120.22236057497102,10.364829933026385
17383653,17365653,17397653,130.66293575995417,121.1527997825784,9.510135977375768
17407850,17389850,17421850,131.40961982349006,122.53258795210236,8.8770318713877
17432353,17414353,17446353,131.18246100376075,122.56523783543923,8.617223168321516
17456779,17438779,17470779,130.55195035751527,121.42018481586767,9.131765541647596
17480991,17462991,17494991,130.4532641897921,120.97885734142031,9.474406848371785
17505225,17487225,17519225,130.53374490597412,120.33090442216823,10.202840483805886
17529273,17511273,17543273,133.15483445940725,129.35064812141692,3.8041863379903305
17553968,17535968,17567968,132.56302678243986,127.88436563663879,4.6786611458010725
17578412,17560412,17592412,130.5582751135856,120.82316171294553,9.735113400640074
17602800,17584800,17616800,130.39285758858443,121.93044258574686,8.462415002837574
17626239,17608239,17640239,131.29785916440534,123.33377683792392,7.964082326481417
17650121,17632121,17664121,131.99811930534977,123.06365229763037,8.934467007719405
